Elapsed mS,Variable1,Variable2,Variable3
5999,-0.991,0.173,-0.024
6000,-0.991,0.173,-0.024
6001,-0.991,0.173,-0.024
6002,-0.991,0.173,-0.024
6003,-0.991,0.173,-0.024
6004,-0.991,0.173,-0.024
6005,-0.991,0.173,-0.024
6006,-0.991,0.173,-0.024
6007,-0.991,0.173,-0.024
6008,-0.991,0.173,-0.024
6009,-0.991,0.173,-0.024
6010,-0.991,0.173,0.102
6011,-0.991,0.173,0.102
6012,-0.991,0.173,0.102
6013,-0.991,-0.577,0.102
6014,-0.991,-0.577,0.102
6015,-3.548,-0.577,0.102
6016,-3.548,-0.577,0.102
6017,-3.548,-0.577,0.102
6018,-3.548,-0.577,0.102
6019,-3.548,-0.577,0.102
6020,-3.548,-0.577,0.102
6021,-3.548,-0.577,0.102
6022,-3.548,-0.577,0.102
6023,-3.548,-0.577,0.102
6024,-3.548,-0.577,0.102
6025,-3.548,-0.577,0.102
6026,-3.548,-0.577,0.135
6027,-3.548,-1.9,0.135
6028,-3.548,-1.9,0.135
6029,-3.548,-1.9,0.135
6030,-3.548,-1.9,0.135
6031,-6.629,-1.9,0.135
6032,-6.629,-1.9,0.135
6033,-6.629,-1.9,0.135
6034,-6.629,-1.9,0.135
6035,-6.629,-1.9,0.135
6036,-6.629,-1.9,0.135
6037,-6.629,-1.9,0.135
6038,-6.629,-1.9,0.135
6039,-6.629,-1.9,0.135
6040,-6.629,-1.9,0.135
6041,-6.629,-1.9,0.135
6042,-6.629,-1.9,0.135
6043,-6.629,-1.9,-0.257
6044,-6.629,-3.655,-0.257
6045,-6.629,-3.655,-0.257
6046,-6.629,-3.655,-0.257
6047,-6.629,-3.655,-0.257
6048,-1.133,-3.655,-0.257
6049,-1.133,-3.655,-0.257
6050,-1.133,-3.655,-0.257
6051,-1.133,-3.655,-0.257
6052,-1.133,-3.655,-0.257
6053,-1.133,-3.655,-0.257
6054,-1.133,-3.655,-0.257
6055,-1.133,-3.655,-0.257
6056,-1.133,-3.655,-0.257
6057,-1.133,-3.655,-4.942
6058,-1.133,-3.655,-4.942
6059,-1.133,-3.655,-4.942
6060,-1.133,-3.655,-4.942
6061,-1.133,-0.318,-4.942
6062,-0.032,-0.318,-4.942
6063,-0.032,-0.318,-4.942
6064,-0.032,-0.318,-4.942
6065,-0.032,-0.318,-4.942
6066,-0.032,-0.318,-4.942
6067,-0.032,-0.318,-4.942
6068,-0.032,-0.318,-4.942
6069,-0.032,-0.318,-4.942
6070,-0.032,-0.318,-4.942
6071,-0.032,-0.318,-4.942
6072,-0.032,-0.318,-4.942
6073,-0.032,-0.318,-8.47
6074,-0.032,-0.318,-8.47
6075,-0.032,-0.318,-8.47
6076,-0.032,-0.318,-8.47
6077,-0.032,-0.217,-8.47
6078,-0.031,-0.217,-8.47
6079,-0.031,-0.217,-8.47
6080,-0.031,-0.217,-8.47
6081,-0.031,-0.217,-8.47
6082,-0.031,-0.217,-8.47
6083,-0.031,-0.217,-8.47
6084,-0.031,-0.217,-8.47
6085,-0.031,-0.217,-8.47
6086,-0.031,-0.217,-8.47
6087,-0.031,-0.217,-8.47
6088,-0.031,-0.217,-8.47
6089,-0.031,-0.217,-9.485
6090,-0.031,-0.217,-9.485
6091,-0.031,-0.217,-9.485
6092,-0.031,-0.217,-9.485
6093,-0.031,-0.217,-9.485
6094,-0.031,-0.217,-9.485
6095,-0.031,-0.217,-9.485
6096,-0.031,-0.217,-9.485
6097,-0.031,-0.217,-9.485
6098,-0.031,-0.217,-9.485
6099,-0.031,-0.217,-9.485
6100,-0.031,-0.217,-9.485
6101,-0.031,-0.217,-9.485
6102,-0.031,-0.217,-9.485
6103,-0.031,-0.217,-0.09
6104,-0.031,-0.217,-0.09
6105,-0.031,-0.217,-0.09
6106,-0.031,-0.217,-0.09
6107,-0.03,-0.217,-0.09
6108,-0.03,-0.217,-0.09
6109,-0.03,-0.217,-0.09
6110,-0.03,-0.216,-0.09
6111,-0.03,-0.216,-0.09
6112,-0.03,-0.216,-0.09
6113,-0.03,-0.216,-0.09
6114,-0.03,-0.216,-0.09
6115,-0.03,-0.216,-0.09
6116,-0.03,-0.216,-0.09
6117,-0.03,-0.216,-0.09
6118,-0.03,-0.216,-0.079
6119,-0.03,-0.216,-0.079
6120,-0.03,-0.216,-0.079
6121,0.01,-0.216,-0.079
6122,0.01,-0.216,-0.079
6123,0.01,-0.216,-0.079
6124,0.01,-0.216,-0.079
6125,0.01,-0.216,-0.079
6126,0.01,-0.216,-0.079
6127,0.01,-0.215,-0.079
6128,0.01,-0.215,-0.079
6129,0.01,-0.215,-0.079
6130,0.01,-0.215,-0.079
6131,0.01,-0.215,-0.079
6132,0.01,-0.215,-0.078
6133,0.01,-0.215,-0.078
6134,0.01,-0.215,-0.078
6135,0.091,-0.215,-0.078
6136,0.091,-0.215,-0.078
6137,0.091,-0.215,-0.078
6138,0.091,-0.215,-0.078
6139,0.091,-0.215,-0.078
6140,0.091,-0.215,-0.078
6141,0.091,-0.093,-0.078
6142,0.091,-0.093,-0.078
6143,0.091,-0.093,-0.078
6144,0.091,-0.093,-0.078
6145,0.091,-0.093,-0.078
6146,0.091,-0.093,-0.078
6147,0.091,-0.093,-0.078
6148,0.091,-0.093,-0.078
6149,0.058,-0.093,-0.078
6150,0.058,-0.093,-0.078
6151,0.058,-0.093,-0.078
6152,0.058,-0.093,-0.078
6153,0.058,-0.093,-0.078
6154,0.058,-0.093,-0.078
6155,0.058,0.251,-0.078
6156,0.058,0.251,-0.078
6157,0.058,0.251,-0.078
6158,0.058,0.251,-0.078
6159,0.058,0.251,-0.078
6160,0.058,0.251,-0.078
6161,0.058,0.251,-0.078
6162,0.058,0.251,-0.078
6163,0.058,0.251,-0.078
6164,-0.036,0.251,-0.078
6165,-0.036,0.251,-0.078
6166,-0.036,0.251,-0.078
6167,-0.036,0.251,-0.078
6168,-0.036,0.251,-0.078
6169,-0.036,0.251,-0.078
6170,-0.036,0.307,-0.078
6171,-0.036,0.307,-0.078
6172,-0.036,0.307,-0.078
6173,-0.036,0.307,-0.078
6174,-0.036,0.307,-0.078
6175,-0.036,0.307,-0.078
6176,-0.036,0.307,-0.035
6177,-0.036,0.307,-0.035
6178,-2.058,0.307,-0.035
6179,-2.058,0.307,-0.035
6180,-2.058,0.307,-0.035
6181,-2.058,0.307,-0.035
6182,-2.058,0.307,-0.035
6183,-2.058,0.307,-0.035
6184,-2.058,0.177,-0.035
6185,-2.058,0.177,-0.035
6186,-2.058,0.177,-0.035
6187,-2.058,0.177,-0.035
6188,-2.058,0.177,-0.035
6189,-2.058,0.177,-0.035
6190,-2.058,0.177,-0.035
6191,-2.058,0.177,-0.035
6192,-2.058,0.177,0.126
6193,-2.058,0.177,0.126
6194,-4.074,0.177,0.126
6195,-4.074,0.177,0.126
6196,-4.074,0.177,0.126
6197,-4.074,0.177,0.126
6198,-4.074,-1.15,0.126
6199,-4.074,-1.15,0.126
6200,-4.074,-1.15,0.126
6201,-4.074,-1.15,0.126
6202,-4.074,-1.15,0.126
6203,-4.074,-1.15,0.126
6204,-4.074,-1.15,0.126
6205,-4.074,-1.15,0.126
6206,-4.074,-1.15,0.126
6207,-4.074,-1.15,0.126
6208,-4.074,-1.15,0.126
6209,-4.074,-1.15,0.056
6210,-4.074,-1.15,0.056
6211,-6.01,-1.15,0.056
6212,-6.01,-1.15,0.056
6213,-6.01,-1.15,0.056
6214,-6.01,-1.15,0.056
6215,-6.01,-2.195,0.056
6216,-6.01,-2.195,0.056
6217,-6.01,-2.195,0.056
6218,-6.01,-2.195,0.056
6219,-6.01,-2.195,0.056
6220,-6.01,-2.195,0.056
6221,-6.01,-2.195,0.056
6222,-6.01,-2.195,0.056
6223,-6.01,-2.195,0.056
6224,-6.01,-2.195,0.056
6225,-6.01,-2.195,-1.483
6226,-0.265,-2.195,-1.483
6227,-0.265,-2.195,-1.483
6228,-0.265,-2.195,-1.483
6229,-0.265,-2.195,-1.483
6230,-0.265,-2.195,-1.483
6231,-0.265,-2.195,-1.483
6232,-0.265,-2.91,-1.483
6233,-0.265,-2.91,-1.483
6234,-0.265,-2.91,-1.483
6235,-0.265,-2.91,-1.483
6236,-0.265,-2.91,-1.483
6237,-0.265,-2.91,-1.483
6238,-0.265,-2.91,-1.483
6239,-0.265,-2.91,-1.483
6240,-0.052,-2.91,-1.483
6241,-0.052,-2.91,-6.545
6242,-0.052,-2.91,-6.545
6243,-0.052,-2.91,-6.545
6244,-0.052,-2.91,-6.545
6245,-0.052,-2.91,-6.545
6246,-0.052,-2.91,-6.545
6247,-0.052,-2.91,-6.545
6248,-0.052,-0.216,-6.545
6249,-0.052,-0.216,-6.545
6250,-0.052,-0.216,-6.545
6251,-0.052,-0.216,-6.545
6252,-0.052,-0.216,-6.545
6253,-0.052,-0.216,-6.545
6254,-0.051,-0.216,-6.545
6255,-0.051,-0.216,-10.647
6256,-0.051,-0.216,-10.647
6257,-0.051,-0.216,-10.647
6258,-0.051,-0.216,-10.647
6259,-0.051,-0.216,-10.647
6260,-0.051,-0.216,-10.647
6261,-0.051,-0.216,-10.647
6262,-0.051,-0.216,-10.647
6263,-0.051,-0.216,-10.647
6264,-0.051,-0.216,-10.647
6265,-0.051,-0.201,-10.647
6266,-0.051,-0.201,-10.647
6267,-0.051,-0.201,-10.647
6268,-0.051,-0.201,-10.647
6269,-0.051,-0.201,-4.602
6270,-0.051,-0.201,-4.602
6271,-0.051,-0.201,-4.602
6272,-0.051,-0.201,-4.602
6273,-0.051,-0.201,-4.602
6274,-0.051,-0.201,-4.602
6275,-0.051,-0.201,-4.602
6276,-0.051,-0.201,-4.602
6277,-0.051,-0.201,-4.602
6278,-0.051,-0.201,-4.602
6279,-0.051,-0.201,-4.602
6280,-0.051,-0.201,-4.602
6281,-0.051,-0.201,-4.602
6282,-0.051,-0.201,-4.602
6283,-0.05,-0.201,-0.223
6284,-0.05,-0.201,-0.223
6285,-0.05,-0.201,-0.223
6286,-0.05,-0.201,-0.223
6287,-0.05,-0.201,-0.223
6288,-0.05,-0.201,-0.223
6289,-0.05,-0.201,-0.223
6290,-0.05,-0.201,-0.223
6291,-0.05,-0.201,-0.223
6292,-0.05,-0.201,-0.223
6293,-0.05,-0.201,-0.223
6294,-0.05,-0.201,-0.223
6295,-0.05,-0.201,-0.223
6296,-0.05,-0.201,-0.223
6297,0.144,-0.2,-0.223
6298,0.144,-0.2,-0.222
6299,0.144,-0.2,-0.222
6300,0.144,-0.2,-0.222
6301,0.144,-0.2,-0.222
6302,0.144,-0.2,-0.222
6303,0.144,-0.2,-0.222
6304,0.144,-0.2,-0.222
6305,0.144,-0.2,-0.222
6306,0.144,-0.2,-0.222
6307,0.144,-0.2,-0.222
6308,0.144,-0.2,-0.222
6309,0.144,-0.2,-0.222
6310,0.144,-0.2,-0.222
6311,0.272,-0.199,-0.222
6312,0.272,-0.199,-0.222
6313,0.272,-0.199,-0.222
6314,0.272,-0.199,-0.222
6315,0.272,-0.199,-0.222
6316,0.272,-0.199,-0.222
6317,0.272,-0.199,-0.222
6318,0.272,-0.199,-0.222
6319,0.272,-0.199,-0.222
6320,0.272,-0.199,-0.222
6321,0.272,-0.199,-0.222
6322,0.272,-0.199,-0.222
6323,0.272,-0.199,-0.222
6324,0.272,-0.199,-0.222
6325,0.272,-0.199,-0.222
6326,0.215,-0.015,-0.222
6327,0.215,-0.015,-0.222
6328,0.215,-0.015,-0.222
6329,0.215,-0.015,-0.222
6330,0.215,-0.015,-0.222
6331,0.215,-0.015,-0.222
6332,0.215,-0.015,-0.222
6333,0.215,-0.015,-0.222
6334,0.215,-0.015,-0.222
6335,0.215,-0.015,-0.222
6336,0.215,-0.015,-0.222
6337,0.215,-0.015,-0.222
6338,0.215,-0.015,-0.222
6339,0.215,-0.015,-0.222
6340,-0.347,0.206,-0.207
6341,-0.347,0.206,-0.207
6342,-0.347,0.206,-0.207
6343,-0.347,0.206,-0.207
6344,-0.347,0.206,-0.207
6345,-0.347,0.206,-0.207
6346,-0.347,0.206,-0.207
6347,-0.347,0.206,-0.207
6348,-0.347,0.206,-0.207
6349,-0.347,0.206,-0.207
6350,-0.347,0.206,-0.207
6351,-0.347,0.206,-0.207
6352,-0.347,0.206,-0.207
6353,-0.347,0.206,-0.207
6354,-0.347,0.173,-0.207
6355,-0.347,0.173,-0.207
6356,-2.993,0.173,0.075
6357,-2.993,0.173,0.075
6358,-2.993,0.173,0.075
6359,-2.993,0.173,0.075
6360,-2.993,0.173,0.075
6361,-2.993,0.173,0.075
6362,-2.993,0.173,0.075
6363,-2.993,0.173,0.075
6364,-2.993,0.173,0.075
6365,-2.993,0.173,0.075
6366,-2.993,0.173,0.075
6367,-2.993,0.173,0.075
6368,-2.993,-0.218,0.075
6369,-2.993,-0.218,0.075
6370,-2.993,-0.218,0.075
6371,-2.993,-0.218,0.075
6372,-5.239,-0.218,0.075
6373,-5.239,-0.218,0.242
6374,-5.239,-0.218,0.242
6375,-5.239,-0.218,0.242
6376,-5.239,-0.218,0.242
6377,-5.239,-0.218,0.242
6378,-5.239,-0.218,0.242
6379,-5.239,-0.218,0.242
6380,-5.239,-0.218,0.242
6381,-5.239,-0.218,0.242
6382,-5.239,-0.218,0.242
6383,-5.239,-0.218,0.242
6384,-5.239,-1.614,0.242
6385,-5.239,-1.614,0.242
6386,-5.239,-1.614,0.242
6387,-3.798,-1.614,0.242
6388,-3.798,-1.614,0.138
6389,-3.798,-1.614,0.138
6390,-3.798,-1.614,0.138
6391,-3.798,-1.614,0.138
6392,-3.798,-1.614,0.138
6393,-3.798,-1.614,0.138
6394,-3.798,-1.614,0.138
6395,-3.798,-1.614,0.138
6396,-3.798,-1.614,0.138
6397,-3.798,-1.614,0.138
6398,-3.798,-1.614,0.138
6399,-3.798,-1.614,0.138
6400,-3.798,-3.142,0.138
6401,-3.798,-3.142,0.138
6402,-0.208,-3.142,-3.335
6403,-0.208,-3.142,-3.335
6404,-0.208,-3.142,-3.335
6405,-0.208,-3.142,-3.335
6406,-0.208,-3.142,-3.335
6407,-0.208,-3.142,-3.335
6408,-0.208,-3.142,-3.335
6409,-0.208,-3.142,-3.335
6410,-0.208,-3.142,-3.335
6411,-0.208,-3.142,-3.335
6412,-0.208,-3.142,-3.335
6413,-0.208,-3.142,-3.335
6414,-0.208,-3.142,-3.335
6415,-0.208,-3.142,-3.335
6416,-0.179,-3.142,-7.813
6417,-0.179,-1.314,-7.813
6418,-0.179,-1.314,-7.813
6419,-0.179,-1.314,-7.813
6420,-0.179,-1.314,-7.813
6421,-0.179,-1.314,-7.813
6422,-0.179,-1.314,-7.813
6423,-0.179,-1.314,-7.813
6424,-0.179,-1.314,-7.813
6425,-0.179,-1.314,-7.813
6426,-0.179,-1.314,-7.813
6427,-0.179,-1.314,-7.813
6428,-0.179,-1.314,-7.813
6429,-0.179,-1.314,-7.813
6430,-0.179,-1.314,-11.894
6431,-0.179,-1.314,-11.894
6432,-0.179,-1.314,-11.894
6433,-0.179,-1.314,-11.894
6434,-0.179,-0.15,-11.894
6435,-0.179,-0.15,-11.894
6436,-0.179,-0.15,-11.894
6437,-0.179,-0.15,-11.894
6438,-0.179,-0.15,-11.894
6439,-0.179,-0.15,-11.894
6440,-0.179,-0.15,-11.894
6441,-0.179,-0.15,-11.894
6442,-0.179,-0.15,-11.894
6443,-0.179,-0.15,-11.894
6444,-0.179,-0.15,-11.894
6445,-0.179,-0.15,-0.31
6446,-0.179,-0.15,-0.31
6447,-0.179,-0.15,-0.31
6448,-0.179,-0.15,-0.31
6449,-0.179,-0.15,-0.31
6450,-0.179,-0.15,-0.31
6451,-0.179,-0.15,-0.31
6452,-0.179,-0.15,-0.31
6453,-0.179,-0.15,-0.31
6454,-0.179,-0.15,-0.31
6455,-0.179,-0.15,-0.31
6456,-0.179,-0.15,-0.31
6457,-0.179,-0.15,-0.31
6458,-0.179,-0.15,-0.31
6459,-0.178,-0.15,-0.157
6460,-0.178,-0.15,-0.157
6461,-0.178,-0.15,-0.157
6462,-0.178,-0.15,-0.157
6463,-0.178,-0.15,-0.157
6464,-0.178,-0.149,-0.157
6465,-0.178,-0.149,-0.157
6466,-0.178,-0.149,-0.157
6467,-0.178,-0.149,-0.157
6468,-0.178,-0.149,-0.157
6469,-0.178,-0.149,-0.157
6470,-0.178,-0.149,-0.157
6471,-0.178,-0.149,-0.157
6472,-0.178,-0.149,-0.157
6473,0.118,-0.149,-0.157
6474,0.118,-0.149,-0.157
6475,0.118,-0.149,-0.157
6476,0.118,-0.149,-0.157
6477,0.118,-0.149,-0.157
6478,0.118,-0.149,-0.157
6479,0.118,-0.149,-0.157
6480,0.118,-0.149,-0.157
6481,0.118,-0.149,-0.157
6482,0.118,-0.149,-0.157
6483,0.118,-0.149,-0.157
6484,0.118,-0.149,-0.157
6485,0.118,-0.149,-0.157
6486,0.118,-0.149,-0.157
6487,0.118,-0.149,-0.156
6488,0.165,-0.149,-0.156
6489,0.165,-0.149,-0.156
6490,0.165,-0.149,-0.156
6491,0.165,-0.149,-0.156
6492,0.165,-0.149,-0.156
6493,0.165,-0.125,-0.156
6494,0.165,-0.125,-0.156
6495,0.165,-0.125,-0.156
6496,0.165,-0.125,-0.156
6497,0.165,-0.125,-0.156
6498,0.165,-0.125,-0.156
6499,0.165,-0.125,-0.156
6500,0.165,-0.125,-0.156
6501,0.165,-0.125,-0.156
6502,0.103,-0.125,-0.156
6503,0.103,-0.125,-0.156
6504,0.103,-0.125,-0.156
6505,0.103,-0.125,-0.156
6506,0.103,-0.125,-0.156
6507,0.103,0.197,-0.156
6508,0.103,0.197,-0.156
6509,0.103,0.197,-0.156
6510,0.103,0.197,-0.156
6511,0.103,0.197,-0.156
6512,0.103,0.197,-0.156
6513,0.103,0.197,-0.156
6514,0.103,0.197,-0.156
6515,0.103,0.197,-0.156
6516,0.103,0.197,-0.156
6517,-1.217,0.197,-0.156
6518,-1.217,0.197,-0.094
6519,-1.217,0.197,-0.094
6520,-1.217,0.197,-0.094
6521,-1.217,0.297,-0.094
6522,-1.217,0.297,-0.094
6523,-1.217,0.297,-0.094
6524,-1.217,0.297,-0.094
6525,-1.217,0.297,-0.094
6526,-1.217,0.297,-0.094
6527,-1.217,0.297,-0.094
6528,-1.217,0.297,-0.094
6529,-1.217,0.297,-0.094
6530,-1.217,0.297,-0.094
6531,-1.217,0.297,-0.094
6532,-1.217,0.297,0.148
6533,-3.74,0.297,0.148
6534,-3.74,0.297,0.148
6535,-3.74,0.297,0.148
6536,-3.74,0.247,0.148
6537,-3.74,0.247,0.148
6538,-3.74,0.247,0.148
6539,-3.74,0.247,0.148
6540,-3.74,0.247,0.148
6541,-3.74,0.247,0.148
6542,-3.74,0.247,0.148
6543,-3.74,0.247,0.148
6544,-3.74,0.247,0.148
6545,-3.74,0.247,0.148
6546,-3.74,0.247,0.148
6547,-3.74,0.247,0.165
6548,-6.908,0.247,0.165
6549,-6.908,0.247,0.165
6550,-6.908,0.247,0.165
6551,-6.908,0.247,0.165
6552,-6.908,0.247,0.165
6553,-6.908,-0.692,0.165
6554,-6.908,-0.692,0.165
6555,-6.908,-0.692,0.165
6556,-6.908,-0.692,0.165
6557,-6.908,-0.692,0.165
6558,-6.908,-0.692,0.165
6559,-6.908,-0.692,0.165
6560,-6.908,-0.692,0.165
6561,-6.908,-0.692,0.165
6562,-0.643,-0.692,-0.436
6563,-0.643,-0.692,-0.436
6564,-0.643,-0.692,-0.436
6565,-0.643,-0.692,-0.436
6566,-0.643,-0.692,-0.436
6567,-0.643,-0.692,-0.436
6568,-0.643,-0.692,-0.436
6569,-0.643,-1.959,-0.436
6570,-0.643,-1.959,-0.436
6571,-0.643,-1.959,-0.436
6572,-0.643,-1.959,-0.436
6573,-0.643,-1.959,-0.436
6574,-0.643,-1.959,-0.436
6575,-0.643,-1.959,-0.436
6576,-0.643,-1.959,-5.29
6577,-0.176,-1.959,-5.29
6578,-0.176,-1.959,-5.29
6579,-0.176,-1.959,-5.29
6580,-0.176,-1.959,-5.29
6581,-0.176,-1.959,-5.29
6582,-0.176,-1.959,-5.29
6583,-0.176,-1.959,-5.29
6584,-0.176,-1.959,-5.29
6585,-0.176,-1.959,-5.29
6586,-0.176,-3.547,-5.29
6587,-0.176,-3.547,-5.29
6588,-0.176,-3.547,-5.29
6589,-0.176,-3.547,-5.29
6590,-0.176,-3.547,-8.774
6591,-0.176,-3.547,-8.774
6592,-0.176,-3.547,-8.774
6593,-0.176,-3.547,-8.774
6594,-0.176,-3.547,-8.774
6595,-0.176,-3.547,-8.774
6596,-0.176,-3.547,-8.774
6597,-0.176,-3.547,-8.774
6598,-0.176,-3.547,-8.774
6599,-0.176,-3.547,-8.774
6600,-0.176,-3.547,-8.774
6601,-0.176,-0.089,-8.774
6602,-0.176,-0.089,-8.774
6603,-0.176,-0.089,-8.774
6604,-0.176,-0.089,-8.56
6605,-0.176,-0.089,-8.56
6606,-0.176,-0.089,-8.56
6607,-0.176,-0.089,-8.56
6608,-0.176,-0.089,-8.56
6609,-0.176,-0.089,-8.56
6610,-0.176,-0.089,-8.56
6611,-0.176,-0.089,-8.56
6612,-0.176,-0.089,-8.56
6613,-0.176,-0.089,-8.56
6614,-0.176,-0.089,-8.56
6615,-0.176,-0.062,-8.56
6616,-0.176,-0.062,-8.56
6617,-0.176,-0.062,-8.56
6618,-0.176,-0.062,-8.56
6619,-0.176,-0.062,-0.092
6620,-0.176,-0.062,-0.092
6621,-0.176,-0.062,-0.092
6622,-0.176,-0.062,-0.092
6623,-0.176,-0.062,-0.092
6624,-0.176,-0.062,-0.092
6625,-0.176,-0.062,-0.092
6626,-0.176,-0.062,-0.092
6627,-0.176,-0.062,-0.092
6628,-0.176,-0.062,-0.092
6629,-0.176,-0.062,-0.092
6630,-0.176,-0.062,-0.092
6631,-0.176,-0.062,-0.092
6632,-0.176,-0.062,-0.092
6633,-0.176,-0.062,-0.089
6634,-0.07,-0.062,-0.089
6635,-0.07,-0.062,-0.089
6636,-0.07,-0.062,-0.089
6637,-0.07,-0.062,-0.089
6638,-0.07,-0.062,-0.089
6639,-0.07,-0.062,-0.089
6640,-0.07,-0.062,-0.089
6641,-0.07,-0.062,-0.089
6642,-0.07,-0.062,-0.089
6643,-0.07,-0.061,-0.089
6644,-0.07,-0.061,-0.089
6645,-0.07,-0.061,-0.089
6646,-0.07,-0.061,-0.089
6647,-0.07,-0.061,-0.088
6648,0.136,-0.061,-0.088
6649,0.136,-0.061,-0.088
6650,0.136,-0.061,-0.088
6651,0.136,-0.061,-0.088
6652,0.136,-0.061,-0.088
6653,0.136,-0.061,-0.088
6654,0.136,-0.061,-0.088
6655,0.136,-0.061,-0.088
6656,0.136,-0.061,-0.088
6657,0.136,-0.061,-0.088
6658,0.136,-0.061,-0.088
6659,0.136,-0.061,-0.088
6660,0.136,-0.061,-0.088
6661,0.136,-0.061,-0.088
6662,0.088,-0.061,-0.088
6663,0.088,-0.061,-0.088
6664,0.088,-0.061,-0.088
6665,0.088,-0.061,-0.088
6666,0.088,-0.061,-0.088
6667,0.088,-0.061,-0.088
6668,0.088,-0.061,-0.088
6669,0.088,-0.061,-0.088
6670,0.088,-0.061,-0.088
6671,0.088,-0.061,-0.088
6672,0.088,-0.01,-0.088
6673,0.088,-0.01,-0.088
6674,0.088,-0.01,-0.088
6675,0.088,-0.01,-0.088
6676,0.088,-0.01,-0.087
6677,-0.035,-0.01,-0.087
6678,-0.035,-0.01,-0.087
6679,-0.035,-0.01,-0.087
6680,-0.035,-0.01,-0.087
6681,-0.035,-0.01,-0.087
6682,-0.035,-0.01,-0.087
6683,-0.035,-0.01,-0.087
6684,-0.035,-0.01,-0.087
6685,-0.035,-0.01,-0.087
6686,-0.035,0.157,-0.087
6687,-0.035,0.157,-0.087
6688,-0.035,0.157,-0.087
6689,-0.035,0.157,-0.087
6690,-0.035,0.157,0.014
6691,-0.035,0.157,0.014
6692,-2.315,0.157,0.014
6693,-2.315,0.157,0.014
6694,-2.315,0.157,0.014
6695,-2.315,0.157,0.014
6696,-2.315,0.157,0.014
6697,-2.315,0.157,0.014
6698,-2.315,0.157,0.014
6699,-2.315,0.157,0.014
6700,-2.315,0.157,0.014
6701,-2.315,0.157,0.014
6702,-2.315,0.134,0.014
6703,-2.315,0.134,0.014
6704,-2.315,0.134,-0.014
6705,-2.315,0.134,-0.014
6706,-4.205,0.134,-0.014
6707,-4.205,0.134,-0.014
6708,-4.205,0.134,-0.014
6709,-4.205,0.134,-0.014
6710,-4.205,0.134,-0.014
6711,-4.205,0.134,-0.014
6712,-4.205,0.134,-0.014
6713,-4.205,0.134,-0.014
6714,-4.205,0.134,-0.014
6715,-4.205,0.134,-0.014
6716,-4.205,0.134,-0.014
6717,-4.205,0.134,-0.014
6718,-4.205,0.134,-0.014
6719,-4.205,-0.003,-0.064
6720,-4.205,-0.003,-0.064
6721,-5.71,-0.003,-0.064
6722,-5.71,-0.003,-0.064
6723,-5.71,-0.003,-0.064
6724,-5.71,-0.003,-0.064
6725,-5.71,-0.003,-0.064
6726,-5.71,-0.003,-0.064
6727,-5.71,-0.003,-0.064
6728,-5.71,-0.003,-0.064
6729,-5.71,-0.003,-0.064
6730,-5.71,-0.003,-0.064
6731,-5.71,-0.003,-0.064
6732,-5.71,-0.003,-0.064
6733,-5.71,-0.003,-1.804
6734,-5.71,-0.003,-1.804
6735,-0.216,-1.254,-1.804
6736,-0.216,-1.254,-1.804
6737,-0.216,-1.254,-1.804
6738,-0.216,-1.254,-1.804
6739,-0.216,-1.254,-1.804
6740,-0.216,-1.254,-1.804
6741,-0.216,-1.254,-1.804
6742,-0.216,-1.254,-1.804
6743,-0.216,-1.254,-1.804
6744,-0.216,-1.254,-1.804
6745,-0.216,-1.254,-1.804
6746,-0.216,-1.254,-1.804
6747,-0.216,-1.254,-6.896
6748,-0.216,-1.254,-6.896
6749,-0.056,-1.254,-6.896
6750,-0.056,-1.254,-6.896
6751,-0.056,-1.254,-6.896
6752,-0.056,-2.364,-6.896
6753,-0.056,-2.364,-6.896
6754,-0.056,-2.364,-6.896
6755,-0.056,-2.364,-6.896
6756,-0.056,-2.364,-6.896
6757,-0.056,-2.364,-6.896
6758,-0.056,-2.364,-6.896
6759,-0.056,-2.364,-6.896
6760,-0.056,-2.364,-6.896
6761,-0.056,-2.364,-6.896
6762,-0.056,-2.364,-11.242
6763,-0.055,-2.364,-11.242
6764,-0.055,-2.364,-11.242
6765,-0.055,-2.364,-11.242
6766,-0.055,-2.611,-11.242
6767,-0.055,-2.611,-11.242
6768,-0.055,-2.611,-11.242
6769,-0.055,-2.611,-11.242
6770,-0.055,-2.611,-11.242
6771,-0.055,-2.611,-11.242
6772,-0.055,-2.611,-11.242
6773,-0.055,-2.611,-11.242
6774,-0.055,-2.611,-11.242
6775,-0.055,-2.611,-11.242
6776,-0.055,-2.611,-3.26
6777,-0.055,-2.611,-3.26
6778,-0.055,-2.611,-3.26
6779,-0.055,-2.611,-3.26
6780,-0.055,-0.146,-3.26
6781,-0.055,-0.146,-3.26
6782,-0.055,-0.146,-3.26
6783,-0.055,-0.146,-3.26
6784,-0.055,-0.146,-3.26
6785,-0.055,-0.146,-3.26
6786,-0.055,-0.146,-3.26
6787,-0.055,-0.146,-3.26
6788,-0.055,-0.146,-3.26
6789,-0.055,-0.146,-3.26
6790,-0.055,-0.146,-0.119
6791,-0.055,-0.146,-0.119
6792,-0.055,-0.146,-0.119
6793,-0.055,-0.146,-0.119
6794,-0.055,-0.146,-0.119
6795,-0.055,-0.144,-0.119
6796,-0.055,-0.144,-0.119
6797,-0.055,-0.144,-0.119
6798,-0.055,-0.144,-0.119
6799,-0.055,-0.144,-0.119
6800,-0.055,-0.144,-0.119
6801,-0.055,-0.144,-0.119
